numero_cuartos;numero_baños;area_de_ construcción_pie2;area_del lote_pie2;numero_pisos;condición;grado;superficie_sótano_pie2;año_de_construcción;precio
3;1;1270;7500;1;3;7;0;1953;281500
5;3;2420;7740;1;5;7;1060;1929;411500
4;3;1980;7931;1;4;7;820;1983;395000
2;1;1010;10057;1;3;6;0;1961;199950
2;1;1060;4960;1;3;7;0;1926;515000
2;1;880;4000;1;3;6;100;1937;330000
3;2;1560;6300;1;3;7;0;1924;528000
2;1;740;5995;1;4;7;0;1949;304700
6;2;2040;10812;1;4;5;0;1943;300000
4;2;1820;9350;1;4;8;0;1967;519900
2;1;880;6171;1;4;7;0;1949;378500
2;1;930;3150;1;5;6;0;1918;445000
3;1;1460;8400;1;4;6;0;1962;222000
5;3;2920;11440;2;3;8;0;2003;500000
2;1;910;3600;1;4;7;0;1909;605000
3;2;1320;10720;2;3;8;0;1981;393000
6;3;2480;12000;2;3;8;0;1972;725000
2;1;960;20954;1;3;7;0;1977;255000
4;3;2240;5580;2;5;7;410;1949;530000
3;1;780;3540;1;2;6;0;1920;180000
2;1;1330;4140;1;4;7;400;1919;443500
4;2;1900;76877;1;3;8;0;2004;390000
3;2;1330;6490;1;4;7;0;1954;482500
3;2;1290;7952;1;3;7;0;1998;237000
3;1;840;5700;1;4;5;0;1945;180000
3;1;860;7467;1;3;6;0;1944;205000
3;1;1060;7246;1;4;6;0;1981;275500
3;2;2010;4000;1;5;7;800;1915;875000
2;1;1240;5500;1;3;7;0;1954;900000
2;2;870;6450;1;4;6;130;1954;235000
3;2;1400;45738;2;4;8;0;1981;410000
3;3;1850;9600;1;3;7;620;1981;355000
3;1;1140;8144;1;3;7;0;1956;277000
2;1;1240;9900;1;3;7;300;1950;170000
3;1;970;6600;1;3;7;0;1965;165000
4;3;2710;7199;1;4;7;1000;1967;258000
4;3;3720;57499;1;3;9;1840;2003;650000
4;2;1240;3000;1;3;7;200;1908;375000
5;2;1210;12538;2;3;7;0;1982;230000
4;3;2800;7198;2;3;8;0;2002;444000
2;1;790;7153;1;4;6;0;1944;118125
2;1;790;7153;1;4;6;0;1944;212000
3;2;1850;9600;1;3;7;0;1968;510000
4;3;3230;438213;2;3;9;0;1999;950000
2;1;840;5551;1;3;6;0;1952;350000
3;2;1750;2550;1;3;7;0;1955;410000
4;3;2750;7500;1;5;8;1120;1966;710000
1;1;620;8685;1;4;5;0;1976;175000
3;2;1720;10098;1;4;8;580;1981;508800
2;1;920;10000;1;4;7;0;1981;555500
3;1;1040;4000;1;3;7;0;1950;440000
3;1;1260;7250;1;3;7;300;1940;485000
3;1;830;3386;1;3;6;0;1942;295000
3;2;1860;217800;2;3;8;0;1998;440000
2;1;1570;8210;1;4;8;420;1952;506000
2;1;1210;6000;1;4;7;210;1942;710000
3;2;1510;10827;2;3;7;0;1984;390000
3;2;1410;6600;1;4;7;0;1990;279900
4;1;1980;10350;1;4;7;550;1968;395000
2;1;1440;8842;1;3;7;600;1950;335000
4;2;1180;7275;1;3;7;0;1965;330000
2;1;1290;5376;1;3;6;0;1945;970000
4;2;2680;14157;1;3;8;1220;1966;525000
4;1;1450;8800;1;4;7;0;1954;435000
3;1;1320;11090;1;3;7;0;1955;275000
2;1;670;7952;1;4;6;0;1942;295000
2;1;940;5413;1;3;7;0;1923;340500
3;1;1100;5132;1;3;6;260;1948;280000
3;1;810;5240;1;3;6;0;1942;215000
4;1;2170;12100;1;5;7;0;1961;565000
2;2;1670;4996;1;3;8;0;2004;554000
3;2;2050;11454;1;3;8;0;1987;500000
3;1;1400;10800;1;3;6;0;1962;279900
5;3;2110;10766;2;3;7;0;2005;315000
3;2;1640;8395;1;4;7;0;1991;269500
4;2;1757;19370;1;5;7;0;1955;375000
2;1;980;5100;1;4;6;0;1907;395000
6;3;2470;9267;2;3;8;0;1982;609000
1;1;780;1033;1;3;7;0;1922;250000
3;1;1590;7759;2;4;7;0;1912;323000
2;1;940;8532;1;4;7;0;1959;249950
3;1;1320;7200;1;4;7;0;1959;300000
3;1;1040;8892;1;4;6;240;1958;183500
3;2;1740;9300;1;4;7;0;1952;410000
2;1;1310;5200;1;3;7;400;1946;663500
4;3;1900;9077;2;3;7;0;1954;459000
2;1;720;11400;1;5;6;0;1951;275500
3;1;1020;9835;1;5;7;0;1955;485000
3;1;1250;7920;1;4;7;0;1960;250000
3;1;990;9599;1;4;6;0;1959;245000
3;1;1740;9163;1;3;7;0;1954;575000
3;2;1710;7920;1;3;8;450;1968;237000
4;3;1960;5160;1;3;7;790;2001;277000
3;1;940;19000;1;3;6;0;1945;600000
3;2;1900;8100;1;4;7;950;1940;520500
2;1;1120;5650;1;3;6;400;1904;245000
4;2;1610;6250;1;4;7;0;1952;305000
3;1;1000;10800;1;3;7;0;1959;396480
3;1;1620;13803;1;4;6;0;1969;260656
3;1;1060;5000;1;3;7;0;1958;320000
3;3;1320;1071;2;3;7;240;2003;359000
4;3;1920;12040;1;3;7;0;1962;330000
2;1;1010;4050;1;3;7;0;1950;375000
5;3;2670;11761;1;3;7;1300;1981;515000
2;1;870;5750;1;4;7;0;1947;406500
2;1;990;10556;2;3;7;0;1981;250000
5;1;1500;3978;2;3;7;0;1929;549000
3;1;1150;8145;1;4;6;160;1932;290000
3;1;910;4500;1;3;7;0;1948;465000
3;1;940;7590;1;4;6;0;1959;435000
4;2;1530;6375;2;3;7;0;1942;231000
3;1;1040;11900;1;5;6;0;1972;330000
3;1;1200;7810;1;4;7;0;1967;239000
3;2;1270;1348;3;3;8;0;2003;380500
2;2;1340;1635;2;3;8;0;2003;376000
3;1;1240;9300;1;3;7;0;1954;290000
4;2;1220;7489;2;3;7;0;1903;935000
2;1;810;4368;1;3;6;0;1958;450000
4;2;1510;3240;1;5;7;640;1901;410000
2;1;1100;4160;1;3;7;0;1919;625000
2;1;780;6380;1;3;6;0;1947;165000
2;1;1490;6000;1;3;7;400;1946;575000
3;1;970;7742;1;4;6;0;1967;219900
3;1;1090;9900;1;4;7;0;1955;300000
3;2;1190;6445;1;3;7;0;1996;322500
3;1;1500;4500;1;3;7;380;1938;578000
5;3;2795;15101;2;3;8;0;1996;562000
3;2;1110;10500;1;5;7;0;1978;320000
2;1;810;5060;1;3;6;0;1941;505000
3;1;1290;6566;1;5;7;0;1976;205000
3;1;1290;4720;1;3;6;500;1948;256000
2;2;1030;600;2;3;8;350;2004;367500
5;2;1910;12264;1;4;7;900;1963;460000
4;2;1980;15354;1;3;7;0;1977;395000
3;2;1470;16500;1;3;7;0;1961;300000
4;2;1580;9581;1;3;7;0;1953;410000
3;1;1370;6000;1;3;7;0;1955;245000
3;2;1320;6500;1;3;7;0;1947;445800
4;3;2430;11670;1;4;7;1100;1978;518000
2;1;770;4840;1;4;7;0;1927;275000
2;1;1420;3100;1;3;7;600;1924;550000
3;1;1100;4128;1;4;7;380;1942;339000
3;1;1790;11884;1;3;7;0;1951;260000
5;3;2500;11779;1;4;8;950;1971;730000
3;2;2130;4000;2;3;7;0;1908;645000
3;1;1060;10350;1;4;7;0;1980;206000
2;1;940;9458;1;3;6;0;1948;265000
3;1;1200;9087;1;5;7;0;1969;339900
3;1;1100;4184;1;4;7;0;1965;416500
3;1;1030;6250;1;3;7;0;1960;253000
3;1;1140;4600;1;3;7;0;1942;460000
2;1;950;6000;1;3;7;0;1942;492000
4;2;1960;30480;1;4;7;900;1972;275000
2;1;1080;7775;1;3;6;0;1955;345000
3;1;950;7610;1;3;7;0;1983;190000
3;1;2020;19210;1;3;6;260;1949;415000
3;3;3270;38088;2;3;10;0;1992;765000
5;2;2020;4000;2;3;7;0;1950;385000
3;1;1000;19969;1;3;7;0;1951;725000
2;1;960;2700;1;3;6;180;1904;345000
3;2;1460;2800;1;4;7;730;1921;600000
3;1;1570;7727;1;4;8;300;1958;404600
3;1;1490;7435;1;3;7;370;1969;258000
4;2;1960;10559;2;4;7;0;1955;415000
5;2;2330;10750;1;4;7;1140;1962;389000
2;1;800;5600;1;5;6;0;1955;189900
3;2;1630;7800;1;5;7;0;1950;376500
3;2;2010;7017;2;3;7;0;1951;775000
3;1;1010;7500;1;4;7;0;1975;340000
2;1;1060;16988;1;3;6;0;1954;151600
2;1;1810;10360;1;3;6;800;1946;216000
3;1;1100;5000;1;3;7;0;1960;249900
3;1;1090;3264;1;4;6;0;1969;152000
2;2;1250;1178;2;3;7;270;1996;340000
2;1;1310;2814;1;3;6;500;1944;299800
2;1;1150;9186;1;3;7;0;1946;324950
3;1;1440;27505;1;3;8;0;1951;530000
3;1;1020;55756;1;3;7;0;1961;310000
3;2;2050;9000;1;4;7;0;1951;713250
3;1;2000;21780;1;3;8;520;1978;500000
3;1;920;4429;1;3;7;0;1952;250000
3;2;1610;15005;1;4;7;0;1986;345000
2;1;1110;6800;1;5;7;110;1947;440150
2;1;790;5120;1;3;6;0;1950;375000
2;1;600;4854;1;5;6;0;1922;174000
2;1;810;9882;1;3;6;0;1944;170000
3;2;1880;8494;1;4;7;680;1968;860000
4;3;3130;12381;2;3;9;0;1995;920000
2;1;860;10400;1;4;6;0;1983;195000
3;1;990;9950;1;5;7;0;1961;269950
2;2;1480;6075;1;5;7;740;1919;276000
1;1;700;5621;1;4;6;0;1945;403500
2;1;860;9000;1;4;6;0;1942;216000
3;2;2500;30056;1;5;8;660;1954;575000
2;1;1670;8195;1;3;7;0;1954;660000
2;1;690;6400;1;3;6;0;1943;338000
2;1;900;5000;1;5;6;0;1930;210000
2;1;960;223898;1;3;6;0;1985;365000
3;1;1060;7350;1;4;7;0;1959;182000
2;1;1230;6600;1;3;7;100;1906;440000
2;1;740;6300;1;3;6;0;1942;299500
2;1;1170;6000;1;4;7;200;1941;455000
5;3;2400;10126;2;3;8;0;1981;745000
2;1;850;6370;1;3;6;0;1951;250000
2;1;1420;4305;1;4;7;500;1941;490000
3;1;1510;6200;1;3;6;500;1955;299000
3;1;1200;7200;1;3;6;0;1977;210000
3;1;1050;4160;1;4;7;0;1925;540000
3;2;1300;22605;1;3;7;0;1998;469000
4;1;1170;5400;1;5;6;0;1953;299950
4;2;2270;18450;1;3;7;0;1961;375000
4;3;1820;3120;1;3;7;820;1997;320000
2;1;950;4080;1;4;7;0;1924;550000
3;1;1150;8924;1;3;6;0;1943;120000
3;1;1150;8924;1;3;6;0;1943;175000
2;1;1070;6678;1;4;7;0;1951;335000
2;1;740;6180;1;3;6;0;1948;342000
4;2;3380;90968;1;4;9;1690;1979;850000
3;1;1250;9126;1;3;7;0;1969;330000
2;1;1050;3088;1;3;7;0;2005;285000
3;1;1400;7800;1;3;7;0;1962;217000
3;1;1120;12500;1;4;7;0;1977;615000
3;2;1400;8821;1;3;7;0;1991;231200
2;1;1740;3622;1;4;7;790;1924;315000
2;2;1300;6515;1;3;8;0;2005;439888
4;1;1030;6621;1;4;6;0;1955;205000
2;1;790;7275;1;4;6;0;1944;150000
3;2;2168;12616;2;4;7;0;1950;625000
3;2;1720;4200;2;3;8;0;1908;713500
5;2;2610;5009;1;3;7;900;1988;439000
3;2;1500;8086;1;3;7;440;1981;425000
2;1;880;7575;1;4;7;0;1942;204750
4;1;1350;11507;1;3;7;0;1966;200000
3;1;1170;7320;1;3;7;0;1962;183000
3;2;2010;16736;2;4;6;0;1929;380000
3;2;1590;5009;2;4;6;0;1985;463000
3;1;1470;9750;1;3;7;0;1963;475000
2;1;1010;7338;2;4;7;0;1981;315000
3;1;1160;11776;1;3;7;0;1968;305000
3;2;2180;5440;1;5;7;1080;1904;785000
4;2;2350;9329;2;3;8;0;1977;659000
2;1;1440;6650;1;3;7;470;1980;203000
3;1;1400;9450;1;4;7;340;1955;279000
4;2;1830;6000;1;5;7;760;1953;378500
2;1;1360;22508;1;3;7;0;1932;520000
3;2;1520;4000;1;5;6;720;1943;369950
3;1;1090;10710;1;4;7;0;1962;280000
3;1;1160;6132;1;4;7;0;1958;237000
3;2;1650;7930;1;4;7;0;1989;251000
3;1;2120;31564;1;3;7;900;1942;200000
1;1;960;2640;1;3;7;200;1908;332000
3;1;1120;10032;1;3;7;0;1962;355500
2;1;1040;7200;1;4;6;0;1955;687500
2;1;800;5150;1;4;6;0;1949;350000
2;1;1380;5000;1;3;7;510;1943;268000
2;1;990;39964;1;2;4;0;1945;120000
4;3;2200;4466;2;3;7;0;1968;450000
3;1;860;11900;1;4;6;0;1963;160000
2;1;910;5000;1;3;7;0;1924;520000
2;1;930;4743;1;4;5;0;1942;141800
2;1;770;6450;1;4;6;0;1948;230000
1;1;780;4000;1;3;5;0;1905;90000
3;3;1260;1634;3;3;8;0;1998;342000
2;1;1140;15120;1;4;6;150;1932;199000
3;1;1120;7320;1;4;7;0;1954;355200
3;1;1110;7128;1;3;7;0;1980;379500
3;1;1660;11200;1;3;7;0;1957;261000
4;2;2070;9822;1;5;7;0;1955;375000
4;2;2070;9822;1;5;7;0;1955;550000
2;1;1430;4000;1;3;7;500;1949;230000
3;1;1230;171190;1;3;7;0;1973;275000
2;1;810;6827;1;3;6;0;1944;325000
3;1;1460;8290;1;3;8;0;1959;399000
3;1;1100;8680;1;3;6;0;1962;184000
2;2;1310;2841;2;3;6;0;2004;218000
5;3;3480;6625;2;3;8;0;2012;590000
2;1;1270;43560;1;4;5;0;1908;550000
3;1;1040;8925;1;4;6;0;1961;200000
3;2;1510;10215;1;4;7;0;1995;270000
4;2;2240;7725;1;5;7;1120;1956;450000
1;1;670;7957;1;4;6;0;1978;118000
4;1;1310;8640;1;3;6;400;1948;154200
3;1;1040;8199;1;3;7;0;1953;285650
2;1;1120;7350;1;3;7;0;1942;315000
3;2;2310;10525;2;5;7;0;1965;627000
2;2;970;9750;1;5;6;0;1940;303000
2;1;770;8150;1;3;6;0;1951;163250
3;1;1760;6927;1;3;7;710;1962;444950
2;1;990;2446;2;3;7;0;1998;285000
2;1;1250;4960;1;3;7;310;1938;370000
2;2;1960;4018;1;5;7;980;1950;395000
6;3;2510;5310;1;4;7;1050;1944;440000
4;3;2800;9764;2;3;8;0;2002;380000
4;2;1580;7800;2;2;6;0;1906;333000
2;1;1220;3000;1;3;7;300;1926;499000
3;2;1220;7620;1;3;6;500;1947;320600
2;2;1651;18200;1;3;6;0;1946;285000
7;4;3150;7800;2;3;8;0;2013;450000
2;1;800;7150;1;3;5;0;1933;175000
3;2;1010;7896;1;3;7;0;1984;200000
3;2;1010;7896;1;3;7;0;1984;259950
3;2;1470;6950;1;5;6;0;1932;344950
2;1;770;7000;1;3;6;0;1921;212000
1;1;480;4560;1;3;5;0;1922;170000
2;1;870;11100;1;3;6;0;1940;234000
3;2;1900;6660;1;5;7;950;1966;250000
2;2;1750;2731;2;3;8;0;2012;394000
2;2;2090;6000;2;3;7;0;1918;477500
3;1;1460;10200;1;4;7;0;1957;220000
2;1;900;57063;1;4;6;0;1938;275000
3;2;1340;4320;1;3;5;420;1912;186000
1;1;1220;4160;1;3;7;0;1922;655100
2;1;1050;8382;1;3;7;0;1959;630000
2;1;1170;6000;1;3;6;0;1948;285950
3;1;1550;8778;1;3;7;300;1952;299000
3;1;1450;8100;1;3;6;0;1952;357500
2;1;830;5100;1;4;7;0;1942;350000
2;1;800;9450;1;3;6;0;1958;180000
3;1;1030;4700;1;3;7;0;1952;365000
3;2;1540;7800;1;3;8;0;2004;525000
4;1;1920;13787;1;4;7;700;1966;170000
2;1;670;4720;1;4;6;0;1948;107000
3;1;1752;14626;2;3;8;0;2005;249000
2;1;860;5800;1;5;5;0;1942;222900
2;1;640;7768;1;3;6;0;1942;165000
2;1;790;5150;1;4;6;0;1948;342888
3;2;1470;10052;1;4;8;0;1956;480000
4;1;1440;7404;1;3;6;360;1918;250000
3;1;1000;6947;1;4;7;0;1947;375000
2;2;1420;5185;1;3;7;0;2004;335000
2;1;960;5150;1;5;6;0;1951;267500
2;1;1470;6398;1;4;7;500;1941;602000
3;2;1640;9750;1;3;7;0;1959;375000
1;1;620;7620;1;3;6;0;1926;212000
3;2;1160;10079;1;3;7;0;1986;315500
2;1;1070;2880;1;3;7;0;1902;350000
2;1;880;5500;1;3;6;0;1904;292000
3;1;860;10426;1;3;6;0;1954;82000
3;1;860;10426;1;3;6;0;1954;219900
2;1;670;2356;1;5;6;0;1960;245000
2;2;1320;2040;3;3;7;0;1997;296000
2;1;950;9000;1;3;6;0;1924;193000
2;1;1050;2542;1;3;7;170;1904;650000
2;2;1400;10052;1;3;8;0;1957;431750
3;2;1900;9513;1;3;8;0;1995;315000
4;3;1890;35280;1;3;9;380;1979;597500
3;2;1320;8568;1;3;7;0;1993;256500
3;1;1710;19115;1;3;6;0;1986;305000
2;1;820;4860;1;5;6;0;1955;207000
3;2;1410;10078;1;4;6;0;1983;375000
3;1;1240;5750;1;4;6;0;1948;425000
2;1;1280;5500;1;3;7;0;1949;239950
2;1;770;6731;1;4;6;0;1943;315000
4;2;2600;9000;1;3;8;1190;1959;250000
3;1;1150;4681;1;3;7;0;1955;358000
3;1;960;5030;1;3;7;0;1955;235000
3;1;960;5030;1;3;7;0;1955;545000
3;1;1010;9360;1;3;6;0;1981;350000
2;1;1129;3840;1;3;7;0;1953;330000
3;1;2360;5012;1;3;7;800;1964;532000
2;1;910;3750;1;3;7;0;1904;415000
4;2;2360;7080;1;5;6;1180;1925;459000
3;1;1130;11250;1;3;7;0;1965;354000
3;1;1050;6002;1;3;7;210;1941;414500
4;1;1380;6700;1;3;7;190;1928;185000
3;1;1520;9507;1;3;7;0;1954;362500
5;2;1840;9240;1;4;7;300;1942;435000
2;1;1220;6300;1;3;7;460;1942;400000
2;1;800;5080;1;3;7;0;1938;404500
6;3;2880;6800;2;3;7;0;1980;751000
3;1;1420;8000;1;3;7;0;1950;408000
3;2;1730;9030;1;4;7;0;1956;575000
2;2;1870;6275;1;3;8;0;2003;579000
3;1;1070;5750;1;3;7;0;1952;239300
4;3;3510;12410;2;4;9;0;1976;970000
3;1;1460;43000;1;3;7;0;1952;400000
4;1;1100;7110;1;4;7;220;1907;225800
4;2;2080;13510;1;3;7;1040;1950;248000
3;2;1380;4800;1;3;7;0;1948;640000
2;1;840;3844;1;4;6;0;1919;290000
3;1;1790;6120;1;3;6;0;1937;225000
3;1;1790;6120;1;3;6;0;1937;302100
2;1;1340;6380;1;3;7;450;1939;520000
2;1;1010;7200;1;3;7;0;1975;285000
3;2;1640;15258;1;3;8;0;1981;525000
3;2;1370;7200;1;3;7;240;1926;377500
3;2;1290;5757;1;3;7;0;1994;200000
3;3;2300;7701;1;3;7;0;1960;250000
3;2;1300;3731;1;3;7;400;1993;315000
2;1;940;5000;1;3;7;0;1950;350000
2;1;900;6400;1;2;6;0;1940;140000
3;1;1450;7200;1;3;7;440;1969;306000
3;1;1210;7440;1;3;7;0;1949;324950
3;1;1490;8995;1;4;7;0;1954;207000
3;2;2632;18743;2;3;10;0;2000;695000
3;1;1410;18600;1;5;7;0;1960;343000
3;1;1140;8366;1;5;6;0;1943;239950
3;1;1050;5000;1;4;6;0;1967;200000
2;1;1000;6000;1;3;6;0;1951;264950
4;2;2530;10800;1;5;8;1180;1954;880000
3;2;1830;12891;1;3;7;0;1994;336500
2;1;560;7560;1;3;6;0;1944;249900
4;1;1210;6250;1;3;7;0;1962;175000
2;1;790;5240;1;4;6;0;1925;299800
2;1;880;3200;1;3;7;0;1910;415000
7;4;3150;34830;1;3;9;0;1957;999000
2;1;1170;7142;1;3;7;0;1951;225000
2;1;900;5000;1;3;7;0;1944;553000
2;1;1170;5150;1;3;6;190;1907;312000
3;2;1430;9583;1;4;7;0;1964;453000
3;1;960;6180;1;4;6;0;1910;320000
1;1;900;6380;1;3;6;0;1947;350000
1;1;900;6380;1;3;6;0;1947;395000
4;3;2800;9127;2;3;9;0;1999;770000
3;2;2130;35169;1;4;8;0;1989;880000
3;2;1510;7884;1;3;6;0;1942;332000
3;1;1320;5500;1;3;7;0;1955;420000
3;1;1390;8333;1;3;7;0;1982;315000
2;1;1150;15000;1;3;6;90;1930;224000
3;2;1480;5000;1;4;7;730;1928;595000
3;1;860;5200;1;5;6;0;1969;189000
2;1;1040;5527;1;3;7;0;1951;535000
4;3;3080;9601;2;3;10;0;1990;560000
3;1;1220;5652;1;3;6;0;1905;575000
3;2;2420;17859;1;5;9;920;1979;795000
4;3;1810;5012;2;4;7;0;1997;400000
4;2;2760;21465;1;4;9;640;1979;459950
1;1;570;6000;1;2;5;0;1918;310000
4;2;1500;3659;1;3;7;670;1906;470000
4;2;1980;10051;1;3;7;0;1969;279000
2;1;910;295772;1;3;5;0;1953;533050
2;1;1650;5106;1;3;7;560;1960;435000
2;1;1280;9690;1;4;6;640;1919;340000
3;2;2800;185130;1;3;8;480;1996;540500
5;4;1400;8580;1;5;7;500;1954;265000
4;2;2070;7830;1;5;7;890;1941;699950
2;1;740;6250;1;3;6;0;1942;114975
2;1;1570;125452;1;4;7;0;1953;299990
5;4;4460;269345;2;3;9;1130;1996;833450
2;2;1660;5200;1;5;7;540;1906;601150
2;1;860;8308;1;3;7;0;1948;315000
3;1;1010;7034;1;3;7;0;1954;175000
5;4;2900;9779;2;4;7;950;1937;312000
3;1;1260;7980;1;3;7;0;1951;380000
2;1;1210;10000;1;3;7;0;1953;222200
2;1;620;2475;1;5;6;0;1911;402000
3;1;1050;8498;1;4;7;0;1959;249000
3;1;1180;7068;1;3;6;0;1944;289900
4;1;1560;7980;1;4;7;390;1939;552500
3;1;1200;4592;1;3;6;400;1950;260000
2;1;1610;19965;1;3;7;0;1952;255000
3;1;1100;17334;1;3;7;0;1978;139000
3;2;1540;1827;2;3;8;0;2005;402000
3;1;1380;9875;1;3;7;0;1959;245000
5;2;2540;11750;1;3;7;1060;1962;385000
2;1;1730;6375;2;4;6;0;1945;396675
2;1;1420;4635;2;4;7;0;1941;496000
3;2;2360;6149;2;3;8;800;1926;690000
3;2;2420;38781;1;5;7;1210;1949;349900
3;2;3000;21883;2;3;7;1030;1998;490500
2;2;1360;1860;1;4;7;680;1925;536500
4;2;2490;339332;1;3;8;0;2002;590000
2;1;1000;4000;1;3;6;0;1910;417200
2;1;1060;3588;1;4;7;100;1926;506000
2;1;880;4000;1;3;7;0;1940;427550
2;1;820;8370;1;4;7;0;1941;324000
4;3;2350;5627;1;5;8;860;1960;625000
3;1;1250;6250;1;2;7;220;1949;155000
3;2;1730;12219;1;4;7;0;1986;625000
2;1;930;5760;1;3;6;200;1917;479500
1;1;620;2380;1;3;6;0;1900;382888
3;2;1990;3990;1;5;7;860;1912;760500
3;1;860;33664;1;4;6;0;1955;199129
3;3;2031;7702;2;3;9;0;1988;335000
3;2;1590;35988;1;4;8;0;1974;305100
3;1;1080;6000;1;4;7;0;1952;275000
2;1;960;8276;1;3;5;0;1939;305000
11;3;3000;4960;2;3;7;600;1918;520000
3;1;1130;8159;1;4;7;0;1954;411500
2;1;1020;7920;1;3;6;0;1939;235000
2;1;1360;5000;1;3;7;160;1936;640000
2;1;1390;5544;1;3;7;460;1947;510000
3;2;960;9380;1;3;6;0;1949;210000
3;1;1870;4984;1;3;7;750;1955;499950
1;1;730;5005;1;4;5;0;1945;306950
3;1;1270;8792;1;5;7;0;1969;367500
3;3;2880;3750;2;3;9;660;1909;1000000
3;2;1560;2589;1;3;7;770;1923;604000
1;1;790;4590;1;3;6;0;1911;350000
4;2;1710;7490;2;3;7;390;1956;353750
4;2;1470;10291;1;4;7;0;1963;465000
2;1;870;4600;1;4;7;0;1942;357000
2;2;1280;4095;2;4;8;0;1918;425000
4;2;2100;12620;1;4;7;0;1972;500000
3;2;1530;8700;1;4;7;0;1970;235000
4;2;1490;13736;1;4;6;0;1942;410000
2;1;860;6050;1;3;7;0;1952;370000
4;1;1640;8467;1;4;6;420;1943;261490
3;1;1010;7200;1;3;7;0;1968;347000
3;3;1850;12556;2;3;9;0;1976;565000
3;2;2350;209088;1;3;7;0;1993;539000
2;1;770;7434;1;3;6;0;1947;264950
3;1;1490;8239;1;4;6;0;1963;205950
2;1;870;5400;1;3;6;0;1950;310000
4;2;2630;16475;2;4;8;0;1953;843500
4;2;1950;3757;1;4;6;790;1908;370000
4;2;2200;7700;1;3;7;1100;1979;279000
3;1;1230;9600;1;3;7;0;1952;392000
2;1;1030;5000;1;5;6;0;1917;455000
3;3;2240;11536;2;3;7;0;1943;323500
3;1;1600;4489;1;3;6;800;1944;364500
4;2;2190;14439;1;4;7;1010;1977;280000
2;1;670;5140;1;3;6;0;1926;183000
3;1;1820;8142;1;3;7;780;1961;309000
2;1;830;4045;1;3;6;0;1943;150000
3;2;1800;10950;1;4;8;0;1982;440000
3;2;2220;6641;1;4;7;1000;1947;875000
3;1;1660;8839;1;4;7;0;1947;392500
4;2;1610;6650;1;3;7;0;1989;259950
3;1;1060;7419;1;4;6;0;1906;370000
3;1;1010;10800;1;4;7;0;1972;290000
2;1;910;5759;1;3;6;0;1951;455000
3;3;1530;2132;2;3;8;0;1993;199950
3;2;1330;8100;1;4;7;0;1969;386000
3;1;1470;7930;1;3;7;400;1950;399950
3;1;1700;7700;1;3;7;580;1960;250000
2;1;720;6321;1;3;6;0;1940;235000
2;1;930;12724;1;4;6;0;1912;230950
3;1;1100;4080;1;4;7;200;1929;428750
1;1;1940;6300;1;3;8;0;1963;611206
2;1;1280;5250;1;4;7;140;1942;350000
2;1;930;5368;1;4;7;0;1953;420000
5;2;1930;9747;1;4;7;910;1962;400000
3;3;2980;28000;1;3;10;1160;1981;675000
3;1;1980;6450;1;4;6;860;1950;342000
3;2;1590;5200;1;3;7;270;1939;720000
3;2;1740;18000;1;3;7;510;1989;405000
3;2;1080;11856;1;5;7;0;1986;392800
2;2;1640;3021;1;3;7;800;1959;540000
4;2;1720;5472;1;3;6;860;1923;275000
5;2;2880;12000;2;3;8;0;1921;780000
3;3;1560;2250;2;3;9;0;2009;503045
2;2;1090;1357;2;3;7;0;1990;249000
4;1;1140;5940;1;3;7;0;1916;569950
3;1;1120;10576;1;4;7;0;1969;320000
3;1;1640;7187;1;3;7;0;1966;230000
3;1;1250;7200;1;3;7;0;1964;485000
3;2;1540;6000;1;4;6;0;1953;229000
3;2;1540;6000;1;4;6;0;1953;430000
5;3;2680;9624;2;3;7;810;1995;359999
4;2;1610;9600;1;5;7;0;1967;415000
2;2;1440;1170;2;3;9;480;2004;435000
1;1;1100;4373;1;2;6;280;1947;250000
3;1;1180;11862;1;4;7;0;1948;397990
2;1;1550;38449;1;3;6;0;1947;222000
2;1;1240;11393;1;4;7;0;1960;226800
5;3;2110;5260;2;3;7;440;2002;285000
3;1;1310;18135;1;3;7;0;1948;553000
3;1;1270;16800;1;4;7;0;1957;254000
2;1;1200;9000;1;5;6;0;1917;255000
3;2;1920;8075;1;4;7;410;1969;260000
4;2;2510;13695;1;4;7;1230;1961;581000
3;1;1230;9720;1;5;7;0;1969;220000
4;1;1550;7260;1;4;6;0;1959;351000
3;2;1490;7431;1;4;7;0;1966;585888
3;2;2150;3880;1;3;8;1070;1951;575000
4;3;2450;10117;1;5;8;870;1967;610000
3;1;980;6380;1;3;7;220;1941;499950
4;2;1670;9987;1;3;7;0;1967;204700
6;3;2320;4502;1;4;7;1120;1987;384000
3;2;1700;52826;1;3;7;0;1991;429000
2;1;1100;4000;1;3;7;0;1906;570000
3;1;1250;8450;1;4;7;0;1954;333000
2;1;1120;7797;1;3;6;0;1948;216180
3;1;1010;11880;1;3;7;0;1960;145000
3;1;1010;11880;1;3;7;0;1960;255000
3;1;1020;8625;1;3;7;0;1978;245000
4;1;2070;7519;1;3;7;910;1963;501000
5;3;3690;49709;1;3;9;1000;1960;575000
1;1;720;123710;1;4;6;0;1935;250000
3;1;1590;8160;1;3;7;500;1954;325000
5;1;1740;27350;1;4;5;0;1958;320000
3;1;1180;7210;1;4;7;0;1963;383001
2;1;1190;5000;1;3;7;0;1925;487500
